language,project,merge_sha,file,tool,conflicts,classification
go,traefik,fb54793b9,pkg/safe/routine.go,csdiff,2,reportou_conflito
go,traefik,fb54793b9,pkg/safe/routine.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/safe/routine_test.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/safe/routine_test.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/safe/routine_test.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/safe/safe.go,diff3,4,reportou_conflito
go,traefik,fb54793b9,pkg/safe/safe.go,csdiff,4,reportou_conflito
go,traefik,fb54793b9,pkg/safe/safe.go,sepmerge,4,reportou_conflito
go,traefik,fb54793b9,pkg/server/configurationwatcher_test.go,diff3,5,reportou_conflito
go,traefik,fb54793b9,pkg/server/configurationwatcher_test.go,csdiff,0,merge_diferente
go,traefik,fb54793b9,pkg/server/configurationwatcher_test.go,sepmerge,0,correct
go,traefik,fb54793b9,pkg/server/middleware/middlewares.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/middleware/middlewares.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/middleware/middlewares.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/middleware/middlewares_test.go,diff3,0,correct
go,traefik,fb54793b9,pkg/server/middleware/middlewares_test.go,csdiff,0,merge_diferente
go,traefik,fb54793b9,pkg/server/middleware/middlewares_test.go,sepmerge,0,correct
go,traefik,fb54793b9,pkg/server/middleware/plugins.go,diff3,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/middleware/plugins.go,csdiff,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/middleware/plugins.go,sepmerge,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/router.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/router.go,csdiff,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/router.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/router_test.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/router_test.go,csdiff,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/router_test.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/manager.go,diff3,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/manager.go,csdiff,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/manager.go,sepmerge,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/router.go,diff3,6,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/router.go,csdiff,6,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/router.go,sepmerge,6,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/router_test.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/router_test.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/tcp/router_test.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/udp/router.go,diff3,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/udp/router.go,csdiff,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/router/udp/router.go,sepmerge,3,reportou_conflito
go,traefik,fb54793b9,pkg/server/routerfactory_test.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/routerfactory_test.go,csdiff,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/routerfactory_test.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_entrypoint_tcp.go,diff3,6,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_entrypoint_tcp.go,csdiff,6,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_entrypoint_tcp.go,sepmerge,6,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_entrypoint_tcp_http3.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_entrypoint_tcp_http3.go,csdiff,12,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_entrypoint_tcp_http3.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_signals.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_signals.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_signals.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_signals_windows.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_signals_windows.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/server_signals_windows.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/failover/failover_test.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/failover/failover_test.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/failover/failover_test.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/mirror/mirror.go,diff3,4,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/mirror/mirror.go,csdiff,4,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/mirror/mirror.go,sepmerge,4,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/wrr/wrr.go,diff3,5,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/wrr/wrr.go,csdiff,5,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/wrr/wrr.go,sepmerge,5,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/wrr/wrr_test.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/wrr/wrr_test.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/loadbalancer/wrr/wrr_test.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/proxy.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/proxy.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/proxy.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/proxy_test.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/proxy_test.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/proxy_test.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/roundtripper.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/roundtripper.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/roundtripper.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/service.go,diff3,4,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/service.go,csdiff,5,reportou_conflito
go,traefik,fb54793b9,pkg/server/service/service.go,sepmerge,5,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/proxy_unix.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/proxy_unix.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/proxy_unix.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/proxy_windows.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/proxy_windows.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/proxy_windows.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/wrr_load_balancer.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/wrr_load_balancer.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/tcp/wrr_load_balancer.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/testhelpers/config.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/testhelpers/config.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/testhelpers/config.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/testhelpers/metrics.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/testhelpers/metrics.go,csdiff,2,reportou_conflito
go,traefik,fb54793b9,pkg/testhelpers/metrics.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/tls/certificate.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/tls/certificate.go,csdiff,2,reportou_conflito
go,traefik,fb54793b9,pkg/tls/certificate.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/tls/certificate_store.go,diff3,4,reportou_conflito
go,traefik,fb54793b9,pkg/tls/certificate_store.go,csdiff,6,reportou_conflito
go,traefik,fb54793b9,pkg/tls/certificate_store.go,sepmerge,5,reportou_conflito
go,traefik,fb54793b9,pkg/tls/tls.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/tls/tls.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/tls/tls.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/tls/tlsmanager.go,diff3,2,reportou_conflito
go,traefik,fb54793b9,pkg/tls/tlsmanager.go,csdiff,2,reportou_conflito
go,traefik,fb54793b9,pkg/tls/tlsmanager.go,sepmerge,2,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/haystack/logger.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/haystack/logger.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/haystack/logger.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/jaeger/logger.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/jaeger/logger.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/jaeger/logger.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/tracing.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/tracing.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/tracing/tracing.go,sepmerge,1,reportou_conflito
go,traefik,fb54793b9,pkg/udp/conn.go,diff3,6,reportou_conflito
go,traefik,fb54793b9,pkg/udp/conn.go,csdiff,6,reportou_conflito
go,traefik,fb54793b9,pkg/udp/conn.go,sepmerge,6,reportou_conflito
go,traefik,fb54793b9,pkg/udp/wrr_load_balancer.go,diff3,1,reportou_conflito
go,traefik,fb54793b9,pkg/udp/wrr_load_balancer.go,csdiff,1,reportou_conflito
go,traefik,fb54793b9,pkg/udp/wrr_load_balancer.go,sepmerge,1,reportou_conflito
go,traefik,ff1a6786c,integration/simple_test.go,diff3,1,reportou_conflito
go,traefik,ff1a6786c,integration/simple_test.go,csdiff,1,reportou_conflito
go,traefik,ff1a6786c,integration/simple_test.go,sepmerge,1,reportou_conflito
go,traefik,ff1a6786c,pkg/config/dynamic/middlewares.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/config/dynamic/middlewares.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/config/dynamic/middlewares.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/config/dynamic/zz_generated.deepcopy.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/config/dynamic/zz_generated.deepcopy.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/config/dynamic/zz_generated.deepcopy.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/config/label/label_test.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/config/label/label_test.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/config/label/label_test.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/middlewares/auth/forward.go,diff3,1,reportou_conflito
go,traefik,ff1a6786c,pkg/middlewares/auth/forward.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/middlewares/auth/forward.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/middlewares/auth/forward_test.go,diff3,1,reportou_conflito
go,traefik,ff1a6786c,pkg/middlewares/auth/forward_test.go,csdiff,1,reportou_conflito
go,traefik,ff1a6786c,pkg/middlewares/auth/forward_test.go,sepmerge,1,reportou_conflito
go,traefik,ff1a6786c,pkg/middlewares/forwardedheaders/forwarded_header.go,diff3,1,reportou_conflito
go,traefik,ff1a6786c,pkg/middlewares/forwardedheaders/forwarded_header.go,csdiff,1,reportou_conflito
go,traefik,ff1a6786c,pkg/middlewares/forwardedheaders/forwarded_header.go,sepmerge,1,reportou_conflito
go,traefik,ff1a6786c,pkg/middlewares/forwardedheaders/forwarded_header_test.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/middlewares/forwardedheaders/forwarded_header_test.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/middlewares/forwardedheaders/forwarded_header_test.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/generated/applyconfiguration/traefikio/v1alpha1/forwardauth.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/generated/applyconfiguration/traefikio/v1alpha1/forwardauth.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/generated/applyconfiguration/traefikio/v1alpha1/forwardauth.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/kubernetes.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/kubernetes.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/kubernetes.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/traefikio/v1alpha1/middleware.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/traefikio/v1alpha1/middleware.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/traefikio/v1alpha1/middleware.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/traefikio/v1alpha1/zz_generated.deepcopy.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/traefikio/v1alpha1/zz_generated.deepcopy.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/provider/kubernetes/crd/traefikio/v1alpha1/zz_generated.deepcopy.go,sepmerge,0,correct
go,traefik,ff1a6786c,pkg/provider/kv/kv_test.go,diff3,0,correct
go,traefik,ff1a6786c,pkg/provider/kv/kv_test.go,csdiff,0,merge_diferente
go,traefik,ff1a6786c,pkg/provider/kv/kv_test.go,sepmerge,0,correct
go,traefik,ff992fb7f,pkg/provider/kubernetes/crd/kubernetes_test.go,diff3,0,correct
go,traefik,ff992fb7f,pkg/provider/kubernetes/crd/kubernetes_test.go,csdiff,0,merge_diferente
go,traefik,ff992fb7f,pkg/provider/kubernetes/crd/kubernetes_test.go,sepmerge,0,correct
go,traefik,ff992fb7f,pkg/provider/kubernetes/ingress/kubernetes_test.go,diff3,0,correct
go,traefik,ff992fb7f,pkg/provider/kubernetes/ingress/kubernetes_test.go,csdiff,0,merge_diferente
go,traefik,ff992fb7f,pkg/provider/kubernetes/ingress/kubernetes_test.go,sepmerge,0,correct
haskell,cabal,071539a6a,cabal-testsuite/src/Test/Cabal/Prelude.hs,diff3,0,correct
haskell,cabal,071539a6a,cabal-testsuite/src/Test/Cabal/Prelude.hs,csdiff,0,correct
haskell,cabal,071539a6a,cabal-testsuite/src/Test/Cabal/Prelude.hs,sepmerge,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/GHC.hs,diff3,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/GHC.hs,csdiff,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/GHC.hs,sepmerge,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/Program/GHC.hs,diff3,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/Program/GHC.hs,csdiff,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/Program/GHC.hs,sepmerge,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/Register.hs,diff3,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/Register.hs,csdiff,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/Register.hs,sepmerge,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/UHC.hs,diff3,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/UHC.hs,csdiff,0,correct
haskell,cabal,093bda826,Cabal/src/Distribution/Simple/UHC.hs,sepmerge,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/Config.hs,diff3,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/Config.hs,csdiff,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/Config.hs,sepmerge,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/ProjectPlanning.hs,diff3,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/ProjectPlanning.hs,csdiff,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/ProjectPlanning.hs,sepmerge,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/Setup.hs,diff3,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/Setup.hs,csdiff,0,correct
haskell,cabal,093bda826,cabal-install/src/Distribution/Client/Setup.hs,sepmerge,0,correct
haskell,cabal,107f516bf,Cabal/src/Distribution/Simple/PreProcess.hs,diff3,1,reportou_conflito
haskell,cabal,107f516bf,Cabal/src/Distribution/Simple/PreProcess.hs,csdiff,0,correct
haskell,cabal,107f516bf,Cabal/src/Distribution/Simple/PreProcess.hs,sepmerge,0,correct
haskell,cabal,1462707a6,Cabal/src/Distribution/PackageDescription/Check.hs,diff3,0,correct
haskell,cabal,1462707a6,Cabal/src/Distribution/PackageDescription/Check.hs,csdiff,0,correct
haskell,cabal,1462707a6,Cabal/src/Distribution/PackageDescription/Check.hs,sepmerge,0,correct
haskell,cabal,1462707a6,Cabal/src/Distribution/Simple/Utils.hs,diff3,0,correct
haskell,cabal,1462707a6,Cabal/src/Distribution/Simple/Utils.hs,csdiff,0,correct
haskell,cabal,1462707a6,Cabal/src/Distribution/Simple/Utils.hs,sepmerge,0,correct
haskell,cabal,1e3c355ee,cabal-install/tests/IntegrationTests2.hs,diff3,0,correct
haskell,cabal,1e3c355ee,cabal-install/tests/IntegrationTests2.hs,csdiff,0,correct
haskell,cabal,1e3c355ee,cabal-install/tests/IntegrationTests2.hs,sepmerge,0,correct
haskell,cabal,2150ca554,Cabal/src/Distribution/Simple/Program/HcPkg.hs,diff3,0,correct
haskell,cabal,2150ca554,Cabal/src/Distribution/Simple/Program/HcPkg.hs,csdiff,0,correct
haskell,cabal,2150ca554,Cabal/src/Distribution/Simple/Program/HcPkg.hs,sepmerge,0,correct
haskell,cabal,21eb6125e,Cabal/src/Distribution/Simple/PackageIndex.hs,diff3,0,correct
haskell,cabal,21eb6125e,Cabal/src/Distribution/Simple/PackageIndex.hs,csdiff,0,correct
haskell,cabal,21eb6125e,Cabal/src/Distribution/Simple/PackageIndex.hs,sepmerge,0,correct
haskell,cabal,21eb6125e,cabal-install/src/Distribution/Client/CmdRepl.hs,diff3,0,correct
haskell,cabal,21eb6125e,cabal-install/src/Distribution/Client/CmdRepl.hs,csdiff,0,correct
haskell,cabal,21eb6125e,cabal-install/src/Distribution/Client/CmdRepl.hs,sepmerge,0,correct
haskell,cabal,3201de051,Cabal/src/Distribution/Simple.hs,diff3,0,correct
haskell,cabal,3201de051,Cabal/src/Distribution/Simple.hs,csdiff,0,correct
haskell,cabal,3201de051,Cabal/src/Distribution/Simple.hs,sepmerge,0,correct
haskell,cabal,3201de051,cabal-install/src/Distribution/Client/Errors.hs,diff3,0,correct
haskell,cabal,3201de051,cabal-install/src/Distribution/Client/Errors.hs,csdiff,0,correct
haskell,cabal,3201de051,cabal-install/src/Distribution/Client/Errors.hs,sepmerge,0,correct
haskell,cabal,3201de051,cabal-install/src/Distribution/Client/ProjectConfig.hs,diff3,0,correct
haskell,cabal,3201de051,cabal-install/src/Distribution/Client/ProjectConfig.hs,csdiff,0,correct
haskell,cabal,3201de051,cabal-install/src/Distribution/Client/ProjectConfig.hs,sepmerge,0,correct
haskell,cabal,3beb03ca3,cabal-install/src/Distribution/Client/Dependency.hs,diff3,0,correct
haskell,cabal,3beb03ca3,cabal-install/src/Distribution/Client/Dependency.hs,csdiff,0,correct
haskell,cabal,3beb03ca3,cabal-install/src/Distribution/Client/Dependency.hs,sepmerge,0,correct
haskell,cabal,46acb86b6,Cabal/src/Distribution/Simple.hs,diff3,0,correct
haskell,cabal,46acb86b6,Cabal/src/Distribution/Simple.hs,csdiff,0,correct
haskell,cabal,46acb86b6,Cabal/src/Distribution/Simple.hs,sepmerge,0,correct
haskell,cabal,46acb86b6,Cabal/src/Distribution/Simple/Register.hs,diff3,0,correct
haskell,cabal,46acb86b6,Cabal/src/Distribution/Simple/Register.hs,csdiff,0,correct
haskell,cabal,46acb86b6,Cabal/src/Distribution/Simple/Register.hs,sepmerge,0,correct
haskell,cabal,46acb86b6,cabal-install/tests/IntegrationTests2.hs,diff3,0,correct
haskell,cabal,46acb86b6,cabal-install/tests/IntegrationTests2.hs,csdiff,0,correct
haskell,cabal,46acb86b6,cabal-install/tests/IntegrationTests2.hs,sepmerge,0,correct
haskell,cabal,575acc977,cabal-install/src/Distribution/Client/CmdConfigure.hs,diff3,0,correct
haskell,cabal,575acc977,cabal-install/src/Distribution/Client/CmdConfigure.hs,csdiff,0,correct
haskell,cabal,575acc977,cabal-install/src/Distribution/Client/CmdConfigure.hs,sepmerge,0,correct
haskell,cabal,5787aa522,cabal-install/src/Distribution/Client/Install.hs,diff3,0,correct
haskell,cabal,5787aa522,cabal-install/src/Distribution/Client/Install.hs,csdiff,0,correct
haskell,cabal,5787aa522,cabal-install/src/Distribution/Client/Install.hs,sepmerge,0,correct
haskell,cabal,6099f0606,Cabal/src/Distribution/Simple/PreProcess.hs,diff3,1,reportou_conflito
haskell,cabal,6099f0606,Cabal/src/Distribution/Simple/PreProcess.hs,csdiff,0,correct
haskell,cabal,6099f0606,Cabal/src/Distribution/Simple/PreProcess.hs,sepmerge,0,correct
haskell,cabal,671bee664,cabal-install/src/Distribution/Client/Config.hs,diff3,0,correct
haskell,cabal,671bee664,cabal-install/src/Distribution/Client/Config.hs,csdiff,0,correct
haskell,cabal,671bee664,cabal-install/src/Distribution/Client/Config.hs,sepmerge,0,correct
haskell,cabal,71261a10d,Cabal/src/Distribution/Simple/GHC.hs,diff3,0,correct
haskell,cabal,71261a10d,Cabal/src/Distribution/Simple/GHC.hs,csdiff,0,correct
haskell,cabal,71261a10d,Cabal/src/Distribution/Simple/GHC.hs,sepmerge,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/Errors.hs,diff3,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/Errors.hs,csdiff,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/Errors.hs,sepmerge,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/ProjectOrchestration.hs,diff3,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/ProjectOrchestration.hs,csdiff,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/ProjectOrchestration.hs,sepmerge,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/ProjectPlanning.hs,diff3,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/ProjectPlanning.hs,csdiff,0,correct
haskell,cabal,7e5dd021c,cabal-install/src/Distribution/Client/ProjectPlanning.hs,sepmerge,0,correct
haskell,cabal,8974189e4,Cabal/src/Distribution/Simple/PreProcess.hs,diff3,0,correct
haskell,cabal,8974189e4,Cabal/src/Distribution/Simple/PreProcess.hs,csdiff,0,correct
haskell,cabal,8974189e4,Cabal/src/Distribution/Simple/PreProcess.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/PackageDescription/Check.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/PackageDescription/Check.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/PackageDescription/Check.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/PackageDescription/Check/Target.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/PackageDescription/Check/Target.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/PackageDescription/Check/Target.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/Configure.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/Configure.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/Configure.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/GHC.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/GHC.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/GHC.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/GHC/Internal.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/GHC/Internal.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/GHC/Internal.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/UHC.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/UHC.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/UHC.hs,sepmerge,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/Utils.hs,diff3,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/Utils.hs,csdiff,0,correct
haskell,cabal,9a3284790,Cabal/src/Distribution/Simple/Utils.hs,sepmerge,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/ProjectConfig.hs,diff3,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/ProjectConfig.hs,csdiff,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/ProjectConfig.hs,sepmerge,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/ProjectConfig/Legacy.hs,diff3,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/ProjectConfig/Legacy.hs,csdiff,0,merge_diferente
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/ProjectConfig/Legacy.hs,sepmerge,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/Setup.hs,diff3,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/Setup.hs,csdiff,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/Setup.hs,sepmerge,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/Utils.hs,diff3,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/Utils.hs,csdiff,0,correct
haskell,cabal,9a3284790,cabal-install/src/Distribution/Client/Utils.hs,sepmerge,0,correct
haskell,cabal,9a3284790,cabal-install/tests/UnitTests/Distribution/Client/VCS.hs,diff3,0,correct
haskell,cabal,9a3284790,cabal-install/tests/UnitTests/Distribution/Client/VCS.hs,csdiff,0,correct
